author_id,conversation_id,created_at,id,in_reply_to_user_id,like_count,quote_count,reply_count,retweet_count,text
1514403883803680781,1531638973201793027,2022-05-31T14:09:22.000Z,1531638973201793027,"",0,0,0,2,"RT @inaciofabricios: Estou estudando #GraphQL na @AluraOnline, alguém conhece  alguma empresa que use o #GraphQL nas aplicações? 
Achei a p…"
14263050,1531816618057248775,2022-06-01T11:36:50.000Z,1531962976374341632,78323081,31,0,0,0,@diogo_paschoal @AluraOnline Mais: adoramos que você poste seu código por aí hehehe. Marca a gente no github
979691084711374848,1531384340508188672,2022-05-30T21:17:33.000Z,1531384340508188672,"",0,0,0,6,"RT @gaveta: Star Wars fisicamente correto é assim! Por isso que eu bato tanto na tecla da intenção, em qualquer tipo de edição audiovisual.…"
2458756223,1531816618057248775,2022-06-02T02:06:43.000Z,1532181888286220288,78323081,0,0,1,0,"@diogo_paschoal @paulo_caelum @AluraOnline Queria comprar a assinatura da Alura, infelizmente como e venda r nao assinatura, se eu comprasse limitaria demais meu cartão, e infelizmente n posso fazer isso."
215374236,1532136413239582721,2022-06-02T00:07:45.000Z,1532151948123709443,797466618049822722,1,0,0,0,"@L4lves @AluraOnline @flaviohalmeida @omariosouto @vanessametonini Opa, fico feliz de ter ajudado de alguma forma.
🤩"
2422770884,1532898495929241602,2022-06-04T01:34:15.000Z,1532898495929241602,1467726470533754880,1,0,0,0,"@nextjs + @omariosouto + ☕ = 💙

Obrigado @AluraOnline e @omariosouto por este curso maravilhoso :3"
43900459,1532136413239582721,2022-06-02T13:49:51.000Z,1532358837017186307,797466618049822722,2,0,1,0,"@L4lves @AluraOnline @flaviohalmeida @cviniciussdias @omariosouto parabéns Lucas! Fruto do seu esforço, daqui pra frente é só coisa boa!"
14263050,1531962792638545922,2022-06-01T11:36:06.000Z,1531962792638545922,"",0,0,0,2,"RT @Weltonvaz: Desenvolvedor Back-end em Bolonha, Itália – Dev Sem Fronteiras  -&gt; https://t.co/ekUBzqA0Nt

Obs.: Obrigado @paulo_caelum @Al…"
1449222497610747908,1532405727670808576,2022-06-02T16:56:10.000Z,1532405727670808576,"",1,0,1,0,Só eu que acho esse barulhinho dos vídeos da @AluraOnline parecido com o da sessão da tarde?
85974470,1532872793037094912,2022-06-03T23:52:07.000Z,1532872793037094912,"",0,0,0,2,"RT @AluraOnline: Você piscou e os lançamentos da semana chegaram 🤩

Vem conferir o melhor de HTML e CSS, React Native e 5 novos outros curs…"
